loan_id,update_date,servicer_name,reported_balance,reported_status,reported_rate,source_system,conflict_type,stale_flag,notes
LN0007044,2021-06-19,ServicerD,107385.32,60DPD,6.804,LOS,status_conflict,0,Update from ServicerB
LN0007044,2022-09-12,ServicerC,107385.32,60DPD,6.005,LOS,none,0,Update from ServicerA
LN0007044,2023-02-05,ServicerB,107385.32,Current,5.412,Batch-Upload,status_conflict,0,Update from ServicerD
LN0005246,2023-11-18,ServicerC,0.0,90DPD,6.781,LOS,balance_mismatch,0,Update from ServicerD
LN0005246,2021-07-18,ServicerB,0.0,90DPD,2.814,Manual-Entry,balance_mismatch,0,Update from ServicerD
LN0005246,2023-05-23,ServicerE,0.0,90DPD,5.971,Batch-Upload,none,0,Update from ServicerE
LN0005246,2021-09-03,ServicerA,0.0,30DPD,6.278,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0005246,2021-12-17,ServicerA,0.0,90DPD,6.478,Manual-Entry,stale_record,1,Update from ServicerC
LN0002416,2023-07-11,ServicerD,118068.95,30DPD,4.485,Manual-Entry,stale_record,1,Update from ServicerE
LN0002416,2022-07-26,ServicerE,199211.82,60DPD,6.3,LOS,balance_mismatch,0,Update from ServicerD
LN0002922,2021-03-29,ServicerD,0.0,30DPD,7.204,LOS,stale_record,1,Update from ServicerD
LN0002922,2022-08-28,ServicerA,0.0,30DPD,4.887,LOS,none,0,Update from ServicerE
LN0008630,2023-07-23,ServicerD,389156.73,Current,4.121,Batch-Upload,balance_mismatch,0,Update from ServicerC
LN0008630,2022-07-03,ServicerA,221390.36,Default,5.501,Manual-Entry,stale_record,1,Update from ServicerE
LN0008630,2023-05-16,ServicerA,221390.36,Default,4.196,Servicer-Portal,status_conflict,0,Update from ServicerC
LN0008228,2021-10-31,ServicerD,0.0,30DPD,4.362,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0002804,2022-01-31,ServicerC,201736.17,30DPD,4.789,LOS,stale_record,1,Update from ServicerC
LN0002804,2023-12-15,ServicerD,201736.17,Current,5.647,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0002804,2022-07-07,ServicerA,258228.73,Default,5.894,LOS,balance_mismatch,0,Update from ServicerD
LN0002804,2021-11-20,ServicerB,201736.17,Current,3.63,LOS,rate_discrepancy,0,Update from ServicerA
LN0002889,2023-06-24,ServicerA,284695.29,Default,3.987,Servicer-Portal,rate_discrepancy,0,Update from ServicerA
LN0002889,2021-12-24,ServicerB,284695.29,90DPD,6.869,Batch-Upload,none,0,Update from ServicerD
LN0007225,2022-04-07,ServicerE,0.0,60DPD,4.349,LOS,stale_record,1,Update from ServicerA
LN0000997,2021-09-11,ServicerA,54513.07,60DPD,7.272,Batch-Upload,stale_record,1,Update from ServicerE
LN0000997,2023-10-30,ServicerB,54513.07,30DPD,6.512,Servicer-Portal,stale_record,1,Update from ServicerE
LN0000997,2022-07-21,ServicerD,54513.07,Default,6.119,Manual-Entry,none,0,Update from ServicerA
LN0000997,2021-10-30,ServicerB,54513.07,30DPD,5.113,Batch-Upload,none,0,Update from ServicerD
LN0000997,2022-05-24,ServicerA,54513.07,90DPD,4.333,Batch-Upload,none,0,Update from ServicerE
LN0005325,2021-03-07,ServicerC,0.0,Current,2.53,Manual-Entry,balance_mismatch,0,Update from ServicerA
LN0005325,2021-08-22,ServicerD,0.0,30DPD,5.183,Servicer-Portal,none,0,Update from ServicerB
LN0005325,2021-09-29,ServicerA,0.0,30DPD,5.81,Manual-Entry,stale_record,1,Update from ServicerC
LN0005325,2023-01-25,ServicerC,0.0,Default,6.044,Servicer-Portal,none,0,Update from ServicerE
LN0006532,2021-03-01,ServicerE,0.0,90DPD,3.941,LOS,balance_mismatch,0,Update from ServicerC
LN0006532,2021-03-20,ServicerA,0.0,Default,3.86,Batch-Upload,rate_discrepancy,0,Update from ServicerA
LN0006532,2021-11-03,ServicerC,0.0,60DPD,4.467,Manual-Entry,none,0,Update from ServicerA
LN0003427,2023-12-09,ServicerD,0.0,30DPD,7.828,LOS,rate_discrepancy,0,Update from ServicerE
LN0003427,2022-09-28,ServicerC,0.0,Default,6.219,Servicer-Portal,stale_record,1,Update from ServicerD
LN0003427,2021-12-19,ServicerA,0.0,Current,4.159,Servicer-Portal,stale_record,1,Update from ServicerD
LN0003427,2021-07-05,ServicerA,0.0,60DPD,5.795,Servicer-Portal,none,0,Update from ServicerA
LN0003427,2023-10-27,ServicerD,0.0,Current,3.311,Manual-Entry,stale_record,1,Update from ServicerA
LN0003427,2022-12-04,ServicerD,0.0,30DPD,4.267,LOS,balance_mismatch,0,Update from ServicerD
LN0009736,2023-08-26,ServicerD,0.0,Current,5.289,LOS,balance_mismatch,0,Update from ServicerD
LN0009736,2022-05-30,ServicerA,0.0,Current,7.688,Manual-Entry,none,0,Update from ServicerA
LN0009736,2023-06-15,ServicerD,0.0,60DPD,5.024,Batch-Upload,stale_record,1,Update from ServicerE
LN0009736,2022-04-13,ServicerB,0.0,60DPD,6.91,Manual-Entry,none,0,Update from ServicerA
LN0009736,2021-02-05,ServicerE,0.0,60DPD,7.078,Manual-Entry,none,0,Update from ServicerA
LN0009736,2021-11-19,ServicerA,0.0,90DPD,4.385,Batch-Upload,none,0,Update from ServicerD
LN0009544,2023-11-13,ServicerE,0.0,60DPD,4.098,Servicer-Portal,none,0,Update from ServicerA
LN0007576,2021-08-08,ServicerB,178852.86,Current,6.095,LOS,none,0,Update from ServicerE
LN0007576,2022-08-13,ServicerE,178852.86,Default,7.594,LOS,stale_record,1,Update from ServicerB
LN0007576,2022-08-17,ServicerA,178852.86,Current,6.502,Manual-Entry,stale_record,1,Update from ServicerE
LN0007576,2022-07-22,ServicerD,178852.86,60DPD,4.753,Servicer-Portal,stale_record,1,Update from ServicerA
LN0007576,2021-08-17,ServicerB,178852.86,60DPD,5.488,Batch-Upload,stale_record,1,Update from ServicerE
LN0001053,2022-05-03,ServicerC,131707.91,90DPD,5.896,Batch-Upload,rate_discrepancy,0,Update from ServicerE
LN0001053,2022-01-21,ServicerA,131707.91,30DPD,8.221,Batch-Upload,stale_record,1,Update from ServicerC
LN0001053,2022-06-21,ServicerC,191717.24,Current,7.189,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0001053,2023-12-09,ServicerB,131707.91,Default,6.67,Manual-Entry,stale_record,1,Update from ServicerC
LN0001053,2022-02-03,ServicerC,131707.91,30DPD,6.014,Batch-Upload,stale_record,1,Update from ServicerA
LN0004278,2022-09-20,ServicerC,151541.7,60DPD,8.073,Servicer-Portal,none,0,Update from ServicerD
LN0004278,2021-11-05,ServicerE,151541.7,Default,5.655,Manual-Entry,none,0,Update from ServicerE
LN0004278,2023-03-10,ServicerA,87176.93,90DPD,5.554,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0004278,2023-10-24,ServicerE,151541.7,60DPD,5.888,Manual-Entry,stale_record,1,Update from ServicerE
LN0004278,2021-09-05,ServicerD,151541.7,Current,3.843,LOS,none,0,Update from ServicerD
LN0004278,2021-04-04,ServicerE,151541.7,Default,7.367,Manual-Entry,stale_record,1,Update from ServicerD
LN0002307,2021-12-27,ServicerE,0.0,Current,4.429,LOS,none,0,Update from ServicerE
LN0000526,2021-10-30,ServicerE,152847.73,30DPD,5.386,LOS,balance_mismatch,0,Update from ServicerD
LN0000526,2021-09-28,ServicerC,198686.89,30DPD,4.818,Batch-Upload,rate_discrepancy,0,Update from ServicerD
LN0000526,2023-04-22,ServicerE,198686.89,Current,4.535,Servicer-Portal,stale_record,1,Update from ServicerE
LN0004480,2023-11-23,ServicerC,403517.93,60DPD,6.454,LOS,none,0,Update from ServicerB
LN0004480,2023-08-25,ServicerD,403517.93,30DPD,4.767,Batch-Upload,stale_record,1,Update from ServicerC
LN0006383,2021-11-06,ServicerB,493598.12,60DPD,4.806,Manual-Entry,none,0,Update from ServicerC
LN0006383,2022-10-10,ServicerB,493598.12,Default,7.048,LOS,stale_record,1,Update from ServicerC
LN0006383,2023-11-14,ServicerD,908900.7,90DPD,5.604,LOS,balance_mismatch,0,Update from ServicerB
LN0006383,2021-07-17,ServicerE,493598.12,30DPD,4.064,LOS,status_conflict,0,Update from ServicerD
LN0005292,2022-01-17,ServicerA,312210.34,60DPD,5.511,Batch-Upload,balance_mismatch,0,Update from ServicerD
LN0008198,2022-11-30,ServicerA,0.0,30DPD,4.783,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0008198,2022-04-10,ServicerB,0.0,90DPD,7.569,Servicer-Portal,stale_record,1,Update from ServicerE
LN0007520,2022-05-01,ServicerC,136504.3,90DPD,5.325,LOS,none,0,Update from ServicerE
LN0007520,2022-04-27,ServicerC,136504.3,60DPD,7.353,Manual-Entry,none,0,Update from ServicerB
LN0007520,2023-10-18,ServicerB,136504.3,60DPD,6.211,LOS,stale_record,1,Update from ServicerC
LN0007520,2022-05-14,ServicerB,130099.32,Default,6.475,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0007520,2022-10-03,ServicerC,202573.26,90DPD,6.086,LOS,balance_mismatch,0,Update from ServicerA
LN0007995,2023-09-23,ServicerD,105923.79,30DPD,4.637,Manual-Entry,stale_record,1,Update from ServicerE
LN0007995,2021-01-22,ServicerA,105923.79,Current,8.475,Batch-Upload,rate_discrepancy,0,Update from ServicerB
LN0007995,2021-02-02,ServicerE,105923.79,Default,6.145,Batch-Upload,stale_record,1,Update from ServicerB
LN0005412,2022-11-18,ServicerE,103157.29,60DPD,7.358,Servicer-Portal,none,0,Update from ServicerB
LN0005412,2021-11-01,ServicerD,103157.29,60DPD,6.131,Batch-Upload,none,0,Update from ServicerC
LN0005412,2021-07-12,ServicerA,103157.29,90DPD,6.995,Manual-Entry,none,0,Update from ServicerE
LN0005412,2023-12-04,ServicerD,103157.29,Current,6.498,LOS,none,0,Update from ServicerC
LN0005412,2021-01-20,ServicerE,103157.29,30DPD,6.912,LOS,none,0,Update from ServicerC
LN0005412,2023-10-01,ServicerB,82990.7,30DPD,3.237,Batch-Upload,balance_mismatch,0,Update from ServicerC
LN0005190,2023-04-19,ServicerE,228114.27,30DPD,4.64,Servicer-Portal,none,0,Update from ServicerB
LN0005190,2021-08-20,ServicerD,228114.27,30DPD,8.885,LOS,stale_record,1,Update from ServicerC
LN0009255,2023-11-25,ServicerA,388443.44,30DPD,6.755,Manual-Entry,none,0,Update from ServicerC
LN0009255,2023-03-19,ServicerC,388443.44,Default,6.378,LOS,stale_record,1,Update from ServicerB
LN0004170,2023-08-06,ServicerC,0.0,30DPD,5.229,Batch-Upload,none,0,Update from ServicerB
LN0004170,2023-10-24,ServicerA,0.0,60DPD,4.731,Manual-Entry,none,0,Update from ServicerD
LN0004170,2021-10-08,ServicerB,0.0,60DPD,1.747,Servicer-Portal,stale_record,1,Update from ServicerC
LN0005027,2023-06-22,ServicerC,0.0,90DPD,5.054,Manual-Entry,status_conflict,0,Update from ServicerC
LN0005027,2023-10-08,ServicerA,0.0,Default,7.146,Manual-Entry,rate_discrepancy,0,Update from ServicerA
LN0004785,2021-04-17,ServicerE,177794.32,90DPD,5.539,Manual-Entry,stale_record,1,Update from ServicerC
LN0004785,2023-09-20,ServicerC,177794.32,30DPD,5.661,Batch-Upload,status_conflict,0,Update from ServicerB
LN0004785,2021-02-27,ServicerA,177794.32,30DPD,5.95,LOS,none,0,Update from ServicerE
LN0004785,2023-02-14,ServicerE,177794.32,60DPD,3.127,Manual-Entry,status_conflict,0,Update from ServicerA
LN0004785,2021-02-16,ServicerC,177794.32,60DPD,4.308,Manual-Entry,stale_record,1,Update from ServicerB
LN0004785,2021-06-10,ServicerA,177794.32,90DPD,4.267,Servicer-Portal,none,0,Update from ServicerA
LN0004901,2021-04-27,ServicerA,111907.4,30DPD,6.234,Manual-Entry,stale_record,1,Update from ServicerA
LN0004901,2023-03-04,ServicerB,111907.4,90DPD,5.675,Batch-Upload,none,0,Update from ServicerD
LN0004901,2023-04-03,ServicerC,111907.4,Default,3.029,Manual-Entry,none,0,Update from ServicerC
LN0004901,2022-05-15,ServicerE,114477.03,30DPD,5.762,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0007078,2022-04-08,ServicerC,61579.01,90DPD,4.581,Servicer-Portal,none,0,Update from ServicerC
LN0007078,2023-06-30,ServicerE,61579.01,90DPD,3.067,LOS,none,0,Update from ServicerC
LN0007078,2023-09-04,ServicerC,61579.01,Default,3.336,Servicer-Portal,status_conflict,0,Update from ServicerE
LN0007078,2023-08-10,ServicerA,61579.01,60DPD,7.722,LOS,stale_record,1,Update from ServicerB
LN0005645,2023-02-14,ServicerB,188524.55,90DPD,5.814,LOS,balance_mismatch,0,Update from ServicerE
LN0000191,2023-03-13,ServicerA,135999.64,30DPD,6.311,LOS,none,0,Update from ServicerD
LN0000191,2023-10-29,ServicerE,135999.64,90DPD,6.193,LOS,status_conflict,0,Update from ServicerA
LN0000191,2022-01-08,ServicerC,135999.64,90DPD,4.551,Servicer-Portal,none,0,Update from ServicerD
LN0000191,2022-06-14,ServicerD,135999.64,30DPD,4.9,Batch-Upload,none,0,Update from ServicerA
LN0000191,2023-08-17,ServicerB,135999.64,90DPD,6.793,Batch-Upload,stale_record,1,Update from ServicerC
LN0006753,2023-06-11,ServicerE,278611.32,30DPD,7.699,LOS,balance_mismatch,0,Update from ServicerA
LN0006753,2021-09-03,ServicerC,208607.57,30DPD,7.379,Batch-Upload,none,0,Update from ServicerE
LN0006753,2023-04-01,ServicerA,208607.57,90DPD,4.607,LOS,none,0,Update from ServicerB
LN0006262,2021-06-10,ServicerD,160004.78,Default,3.476,Batch-Upload,rate_discrepancy,0,Update from ServicerD
LN0006262,2023-09-06,ServicerC,258968.07,Current,4.411,Servicer-Portal,balance_mismatch,0,Update from ServicerE
LN0006262,2022-08-30,ServicerE,160004.78,60DPD,5.742,Manual-Entry,none,0,Update from ServicerD
LN0006262,2023-08-27,ServicerB,160004.78,90DPD,4.702,Servicer-Portal,rate_discrepancy,0,Update from ServicerB
LN0006262,2023-02-01,ServicerA,98341.72,90DPD,5.17,Servicer-Portal,balance_mismatch,0,Update from ServicerD
LN0000798,2022-05-12,ServicerB,146562.87,60DPD,7.259,Servicer-Portal,none,0,Update from ServicerB
LN0000798,2023-05-18,ServicerD,146562.87,Default,5.033,LOS,status_conflict,0,Update from ServicerE
LN0000798,2022-07-15,ServicerE,146562.87,30DPD,7.778,Manual-Entry,none,0,Update from ServicerE
LN0000798,2021-05-04,ServicerE,146562.87,60DPD,6.363,Manual-Entry,stale_record,1,Update from ServicerA
LN0000798,2021-11-03,ServicerE,146562.87,Default,6.059,Servicer-Portal,none,0,Update from ServicerA
LN0000773,2022-07-16,ServicerB,99436.12,Current,4.6,Servicer-Portal,none,0,Update from ServicerD
LN0000773,2021-11-26,ServicerD,99436.12,Current,8.175,Batch-Upload,stale_record,1,Update from ServicerB
LN0000773,2021-11-06,ServicerD,99436.12,30DPD,6.153,Batch-Upload,stale_record,1,Update from ServicerD
LN0009785,2021-09-29,ServicerE,146427.26,Current,6.388,Servicer-Portal,status_conflict,0,Update from ServicerD
LN0009785,2021-04-22,ServicerC,146427.26,60DPD,5.466,Servicer-Portal,none,0,Update from ServicerE
LN0009785,2023-03-09,ServicerA,146427.26,Default,5.889,Servicer-Portal,none,0,Update from ServicerB
LN0009785,2021-09-21,ServicerE,148740.32,90DPD,5.028,Manual-Entry,balance_mismatch,0,Update from ServicerB
LN0009368,2022-07-08,ServicerA,150598.05,60DPD,4.6,Manual-Entry,none,0,Update from ServicerE
LN0009368,2023-05-04,ServicerB,150598.05,60DPD,5.259,Batch-Upload,none,0,Update from ServicerD
LN0009368,2022-01-10,ServicerA,150598.05,60DPD,5.763,Manual-Entry,none,0,Update from ServicerB
LN0009368,2022-03-11,ServicerB,150598.05,90DPD,3.913,Manual-Entry,none,0,Update from ServicerA
LN0008569,2022-11-10,ServicerC,281969.02,90DPD,4.016,Batch-Upload,none,0,Update from ServicerA
LN0008569,2023-03-09,ServicerE,281969.02,60DPD,5.772,Servicer-Portal,none,0,Update from ServicerD
LN0008569,2022-12-10,ServicerA,281969.02,Default,5.602,LOS,status_conflict,0,Update from ServicerD
LN0008569,2022-01-22,ServicerE,281969.02,60DPD,4.565,LOS,rate_discrepancy,0,Update from ServicerB
LN0008569,2023-10-08,ServicerA,281969.02,Default,4.433,Batch-Upload,none,0,Update from ServicerE
LN0008569,2023-02-24,ServicerE,281969.02,Default,5.298,LOS,none,0,Update from ServicerA
LN0003966,2023-03-21,ServicerB,245116.12,30DPD,7.182,Servicer-Portal,stale_record,1,Update from ServicerD
LN0002361,2023-05-18,ServicerC,0.0,60DPD,5.775,Servicer-Portal,none,0,Update from ServicerD
LN0004560,2023-01-13,ServicerA,423008.2,30DPD,4.037,LOS,none,0,Update from ServicerD
LN0004560,2021-12-06,ServicerA,423008.2,60DPD,6.846,Manual-Entry,stale_record,1,Update from ServicerC
LN0004560,2022-03-09,ServicerB,423008.2,Current,3.766,Manual-Entry,none,0,Update from ServicerC
LN0004560,2023-11-26,ServicerA,423008.2,Current,8.779,Batch-Upload,none,0,Update from ServicerD
LN0002600,2022-08-02,ServicerB,103128.33,60DPD,7.977,Batch-Upload,none,0,Update from ServicerB
LN0003557,2023-12-07,ServicerB,300058.36,30DPD,1.717,Batch-Upload,none,0,Update from ServicerB
LN0003557,2021-12-14,ServicerB,300058.36,Default,5.299,Batch-Upload,none,0,Update from ServicerB
LN0003557,2021-07-08,ServicerB,442501.23,60DPD,3.257,Servicer-Portal,balance_mismatch,0,Update from ServicerB
LN0003557,2022-11-26,ServicerD,300058.36,60DPD,5.258,Batch-Upload,stale_record,1,Update from ServicerB
LN0006588,2023-04-24,ServicerC,114779.11,Default,4.622,Servicer-Portal,balance_mismatch,0,Update from ServicerC
LN0006588,2021-01-29,ServicerD,180846.01,30DPD,5.612,Servicer-Portal,none,0,Update from ServicerA
LN0003480,2023-05-28,ServicerD,0.0,Current,6.216,Servicer-Portal,none,0,Update from ServicerD
LN0003480,2023-10-28,ServicerC,0.0,Default,4.729,Batch-Upload,none,0,Update from ServicerB
LN0003480,2021-08-13,ServicerA,0.0,30DPD,5.406,Servicer-Portal,rate_discrepancy,0,Update from ServicerC
LN0004587,2022-11-12,ServicerE,226376.83,Default,7.3,Manual-Entry,rate_discrepancy,0,Update from ServicerD
LN0004587,2021-12-12,ServicerA,226376.83,Default,5.855,LOS,none,0,Update from ServicerD
LN0004587,2021-12-26,ServicerE,226376.83,90DPD,4.952,Batch-Upload,stale_record,1,Update from ServicerA
LN0004587,2023-10-13,ServicerA,226376.83,Current,5.499,Servicer-Portal,stale_record,1,Update from ServicerB
LN0004587,2023-06-09,ServicerE,226376.83,Default,8.419,Manual-Entry,none,0,Update from ServicerD
LN0001472,2023-09-24,ServicerE,127343.66,30DPD,3.988,Batch-Upload,stale_record,1,Update from ServicerB
LN0001472,2021-11-06,ServicerA,127343.66,60DPD,6.033,Manual-Entry,rate_discrepancy,0,Update from ServicerC
LN0001472,2021-06-20,ServicerB,127343.66,Default,1.728,Batch-Upload,none,0,Update from ServicerA
LN0001472,2022-04-30,ServicerE,127343.66,60DPD,8.085,LOS,none,0,Update from ServicerE
LN0001472,2021-01-27,ServicerD,127343.66,Default,5.525,Manual-Entry,none,0,Update from ServicerD
LN0001549,2021-04-20,ServicerD,225234.63,Current,6.719,Batch-Upload,stale_record,1,Update from ServicerD
LN0001549,2022-04-06,ServicerA,178966.62,Current,5.714,Batch-Upload,balance_mismatch,0,Update from ServicerA
LN0001549,2022-12-29,ServicerD,225234.63,Default,6.224,Manual-Entry,rate_discrepancy,0,Update from ServicerA
LN0001549,2022-03-01,ServicerA,225234.63,Default,4.706,Servicer-Portal,rate_discrepancy,0,Update from ServicerC
LN0006941,2022-08-31,ServicerE,0.0,Default,7.516,LOS,rate_discrepancy,0,Update from ServicerA
LN0006941,2022-05-01,ServicerC,0.0,60DPD,5.038,Manual-Entry,rate_discrepancy,0,Update from ServicerB
LN0006941,2023-01-04,ServicerA,0.0,30DPD,6.087,Manual-Entry,none,0,Update from ServicerA
LN0003899,2021-02-04,ServicerD,123044.65,Current,5.511,Batch-Upload,stale_record,1,Update from ServicerE
LN0003899,2022-11-25,ServicerA,123044.65,Default,6.859,Manual-Entry,status_conflict,0,Update from ServicerE
LN0003899,2022-12-05,ServicerB,123044.65,Current,4.618,Manual-Entry,none,0,Update from ServicerC
LN0003899,2021-10-06,ServicerC,123044.65,30DPD,5.933,Servicer-Portal,none,0,Update from ServicerB
LN0003899,2022-05-25,ServicerB,123044.65,Current,4.896,Manual-Entry,rate_discrepancy,0,Update from ServicerC
LN0003899,2021-03-30,ServicerE,123044.65,60DPD,6.185,Batch-Upload,none,0,Update from ServicerE
LN0005362,2022-06-13,ServicerB,260507.28,90DPD,5.61,Servicer-Portal,balance_mismatch,0,Update from ServicerB
LN0005362,2021-04-13,ServicerC,140367.55,Current,8.738,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0005362,2022-10-23,ServicerE,254255.24,Default,5.365,Batch-Upload,none,0,Update from ServicerD
LN0005362,2022-12-26,ServicerD,254255.24,Default,3.626,Batch-Upload,stale_record,1,Update from ServicerE
LN0005362,2021-06-04,ServicerD,224291.32,90DPD,5.735,LOS,balance_mismatch,0,Update from ServicerA
LN0005362,2022-02-07,ServicerD,254255.24,Default,4.178,Manual-Entry,none,0,Update from ServicerE
LN0001042,2022-07-02,ServicerC,241880.12,60DPD,6.388,Servicer-Portal,stale_record,1,Update from ServicerC
LN0004924,2021-01-17,ServicerA,0.0,Default,6.677,Manual-Entry,none,0,Update from ServicerD
LN0004924,2022-05-11,ServicerA,0.0,90DPD,6.601,LOS,rate_discrepancy,0,Update from ServicerA
LN0004924,2021-05-24,ServicerC,0.0,90DPD,8.375,Manual-Entry,balance_mismatch,0,Update from ServicerE
LN0004924,2021-03-26,ServicerA,0.0,Current,2.896,Manual-Entry,stale_record,1,Update from ServicerD
LN0004924,2021-08-15,ServicerC,0.0,Current,3.882,Servicer-Portal,status_conflict,0,Update from ServicerA
LN0004924,2021-05-17,ServicerC,0.0,Current,5.391,Batch-Upload,balance_mismatch,0,Update from ServicerB
LN0009152,2023-08-28,ServicerB,115842.74,90DPD,9.395,LOS,none,0,Update from ServicerB
